"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "Std" "Nxp"
"262" "dsyrk" 256 "remote" 16 "dsyrk" 20 25.7150968 3.01697260365517 50
"263" "dsyrk" 256 "remote" 16 "dsyrk" 24 25.6081138 3.00061962793054 50
"264" "dsyrk" 256 "remote" 16 "dsyrk" 28 25.5798166 2.998320202377 50
"265" "dsyrk" 256 "remote" 16 "dsyrk" 32 25.627158 3.0036401945646 50
"266" "dsyrk" 256 "remote" 16 "dsyrk" 36 25.6786318 3.01009351043146 50
"267" "dsyrk" 256 "remote" 16 "dsyrk" 40 25.7131884 3.00771169488439 50
"268" "dsyrk" 256 "remote" 16 "dsyrk" 44 25.6916668 3.0121329937319 50
"269" "dsyrk" 256 "remote" 16 "dsyrk" 48 25.7185636 3.01760999566237 50
"270" "dsyrk" 256 "remote" 16 "dsyrk" 52 25.6980028 3.00763097888134 50
"271" "dsyrk" 256 "remote" 16 "dsyrk" 56 25.691537 3.01281308178867 50
"272" "dsyrk" 256 "remote" 16 "dsyrk" 60 25.5917178 2.99899086020566 50
"273" "dsyrk" 256 "local" 17 "dsyrk" 0 25.4527186 3.07995498867058 50
"274" "dsyrk" 256 "local" 17 "dsyrk" 4 25.5070644 3.08797412700986 50
"275" "dsyrk" 256 "local" 17 "dsyrk" 8 25.4913472 3.08293546000815 50
"276" "dsyrk" 256 "local" 17 "dsyrk" 12 25.5635406 3.09701199502953 50
"277" "dsyrk" 256 "local" 17 "dsyrk" 16 25.5861182 3.09562595806332 50
"278" "dsyrk" 256 "local" 17 "dsyrk" 20 25.5854432 3.09907055274045 50
"279" "dsyrk" 256 "local" 17 "dsyrk" 24 25.5030558 3.08776685708666 50
"280" "dsyrk" 256 "local" 17 "dsyrk" 28 25.4944608 3.08578193643027 50
"281" "dsyrk" 256 "local" 17 "dsyrk" 32 25.4864284 3.08733177980821 50
"282" "dsyrk" 256 "local" 17 "dsyrk" 36 25.570877 3.09751740429645 50
"283" "dsyrk" 256 "local" 17 "dsyrk" 40 25.5897706 3.10240379464278 50
"284" "dsyrk" 256 "local" 17 "dsyrk" 44 25.6067234 3.10603225604997 50
"285" "dsyrk" 256 "local" 17 "dsyrk" 48 25.646744 3.11544945741348 50
"286" "dsyrk" 256 "local" 17 "dsyrk" 52 25.5416486 3.09573592981689 50
"287" "dsyrk" 256 "local" 17 "dsyrk" 56 25.5889476 3.09654483074252 50
"288" "dsyrk" 256 "local" 17 "dsyrk" 60 25.46827 3.08288676341192 50
"289" "dsyrk" 256 "local" 17 "dsyrk" 64 25.4724246 3.08431610449741 50
"290" "dsyrk" 256 "remote" 17 "dsyrk" 0 25.5204104 3.013089629061 50
"291" "dsyrk" 256 "remote" 17 "dsyrk" 4 25.4899954 3.00220997404953 50
"292" "dsyrk" 256 "remote" 17 "dsyrk" 8 25.5008746 3.00584648587138 50
"293" "dsyrk" 256 "remote" 17 "dsyrk" 12 25.6431202 3.03492439968276 50
"294" "dsyrk" 256 "remote" 17 "dsyrk" 16 25.5880106 3.01693323433488 50
"295" "dsyrk" 256 "remote" 17 "dsyrk" 20 25.5980964 3.01941164610723 50
"296" "dsyrk" 256 "remote" 17 "dsyrk" 24 25.5233404 3.01883870904702 50
"297" "dsyrk" 256 "remote" 17 "dsyrk" 28 25.519508 3.01582009280719 50
"298" "dsyrk" 256 "remote" 17 "dsyrk" 32 25.5250198 3.0067249865094 50
"299" "dsyrk" 256 "remote" 17 "dsyrk" 36 25.6109306 3.03018698678805 50
"300" "dsyrk" 256 "remote" 17 "dsyrk" 40 25.601075 3.03000961351358 50
"301" "dsyrk" 256 "remote" 17 "dsyrk" 44 25.5955866 3.02725090970751 50
"302" "dsyrk" 256 "remote" 17 "dsyrk" 48 25.6451998 3.02531578214167 50
