"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "Std" "Nxp"
"229" "dpotrf" 256 "remote" 15 "dpotrf" 12 5.9048378 0.281697184074441 50
"230" "dpotrf" 256 "remote" 15 "dpotrf" 16 5.86542 0.283514453772571 50
"231" "dpotrf" 256 "remote" 15 "dpotrf" 20 5.903026 0.280988959039392 50
"232" "dpotrf" 256 "remote" 15 "dpotrf" 24 5.8900816 0.308249464175909 50
"233" "dpotrf" 256 "remote" 15 "dpotrf" 28 5.8726666 0.290536182042718 50
"234" "dpotrf" 256 "remote" 15 "dpotrf" 32 5.8945152 0.302566902321737 50
"235" "dpotrf" 256 "remote" 15 "dpotrf" 36 5.8969888 0.27640018720009 50
"236" "dpotrf" 256 "remote" 15 "dpotrf" 40 5.8919872 0.277069590985988 50
"237" "dpotrf" 256 "remote" 15 "dpotrf" 44 5.8987028 0.273774888884713 50
"238" "dpotrf" 256 "remote" 15 "dpotrf" 48 5.899497 0.299173523712939 50
"239" "dpotrf" 256 "remote" 15 "dpotrf" 52 5.866298 0.299172911145487 50
"240" "dpotrf" 256 "remote" 15 "dpotrf" 56 5.9107154 0.277472770197108 50
"241" "dpotrf" 256 "local" 16 "dpotrf" 0 5.5724538 0.621311363133441 50
"242" "dpotrf" 256 "local" 16 "dpotrf" 4 5.8358634 0.553975312231216 50
"243" "dpotrf" 256 "local" 16 "dpotrf" 8 5.8442216 0.552619957291978 50
"244" "dpotrf" 256 "local" 16 "dpotrf" 12 5.8414346 0.554114433861005 50
"245" "dpotrf" 256 "local" 16 "dpotrf" 16 5.847572 0.554749275703788 50
"246" "dpotrf" 256 "local" 16 "dpotrf" 20 5.8496916 0.556371019995889 50
"247" "dpotrf" 256 "local" 16 "dpotrf" 24 5.8385768 0.552928323462915 50
"248" "dpotrf" 256 "local" 16 "dpotrf" 28 5.8373092 0.551671233627051 50
"249" "dpotrf" 256 "local" 16 "dpotrf" 32 5.8394666 0.55214155585731 50
"250" "dpotrf" 256 "local" 16 "dpotrf" 36 5.844837 0.554739721002709 50
"251" "dpotrf" 256 "local" 16 "dpotrf" 40 5.843585 0.554316804475085 50
"252" "dpotrf" 256 "local" 16 "dpotrf" 44 5.8452044 0.55445484726325 50
"253" "dpotrf" 256 "local" 16 "dpotrf" 48 5.85079 0.553940177820748 50
"254" "dpotrf" 256 "local" 16 "dpotrf" 52 5.8532744 0.554075657941316 50
"255" "dpotrf" 256 "local" 16 "dpotrf" 56 5.8035958 0.631484531505705 50
"256" "dpotrf" 256 "local" 16 "dpotrf" 60 5.8138962 0.589099594264685 50
"257" "dpotrf" 256 "remote" 16 "dpotrf" 0 5.8822188 0.310106398979973 50
"258" "dpotrf" 256 "remote" 16 "dpotrf" 4 5.8841186 0.31236355400307 50
"259" "dpotrf" 256 "remote" 16 "dpotrf" 8 5.8783696 0.322364141400779 50
"260" "dpotrf" 256 "remote" 16 "dpotrf" 12 5.8883446 0.318959696553259 50
"261" "dpotrf" 256 "remote" 16 "dpotrf" 16 5.8938264 0.325645169952367 50
"262" "dpotrf" 256 "remote" 16 "dpotrf" 20 5.8988644 0.322113510156191 50
"263" "dpotrf" 256 "remote" 16 "dpotrf" 24 5.862109 0.328047660613017 50
"264" "dpotrf" 256 "remote" 16 "dpotrf" 28 5.8523916 0.354498035712355 50
"265" "dpotrf" 256 "remote" 16 "dpotrf" 32 5.883852 0.311610200436902 50
"266" "dpotrf" 256 "remote" 16 "dpotrf" 36 5.905622 0.317317071454932 50
"267" "dpotrf" 256 "remote" 16 "dpotrf" 40 5.8744586 0.334878740350618 50
"268" "dpotrf" 256 "remote" 16 "dpotrf" 44 5.8732148 0.333337204113009 50
"269" "dpotrf" 256 "remote" 16 "dpotrf" 48 5.9010212 0.336252604448695 50
"270" "dpotrf" 256 "remote" 16 "dpotrf" 52 5.8853868 0.310977501177385 50
"271" "dpotrf" 256 "remote" 16 "dpotrf" 56 5.896094 0.308239442462829 50
"272" "dpotrf" 256 "remote" 16 "dpotrf" 60 5.8958578 0.320296827112487 50
"273" "dpotrf" 256 "local" 17 "dpotrf" 0 5.773127316 0.829480760027491 50
"274" "dpotrf" 256 "local" 17 "dpotrf" 4 5.789955422 0.831888796609789 50
"275" "dpotrf" 256 "local" 17 "dpotrf" 8 5.775180702 0.828848696195467 50
"276" "dpotrf" 256 "local" 17 "dpotrf" 12 5.810945186 0.833657251679166 50
"277" "dpotrf" 256 "local" 17 "dpotrf" 16 5.448877998 1.56821619676576 50
"278" "dpotrf" 256 "local" 17 "dpotrf" 20 5.813946906 0.834201278416415 50
"279" "dpotrf" 256 "local" 17 "dpotrf" 24 5.805085212 0.83279912177871 50
"280" "dpotrf" 256 "local" 17 "dpotrf" 28 5.784238958 0.830599412884259 50
"281" "dpotrf" 256 "local" 17 "dpotrf" 32 5.799810022 0.832011474651019 50
