threads  kid  date(rdtsc)     duration  task_id
192        1   4299714625      4124658  dgemm
192       13   4299708746      4246380  dgemm
192        5   4300783096      3767070  dgemm
192        6   4301096545      3518385  dgemm
192        4   4301081614      3848835  dgemm
192        8   4302505787      2672244  dgemm
192        3   4301854630      3650007  dgemm
192       11   4302337047      3269835  dgemm
192       14   4302184332      3458070  dgemm
192        7   4302475450      4015854  dgemm
192       12   4303077892      3553656  dgemm
192        2   4302752419      3912519  dgemm
192        0   4302751321      3917685  dgemm
192        9   4303031977      3646023  dgemm
192       10   4303074450      3640806  dgemm
192        1   4303866358      3541215  dgemm
192       13   4303964462      3632445  dgemm
192       15   4303847362      3812034  dgemm
192        3   4305517639      2162289  dgemm
192        6   4304623465      3534993  dgemm
192        4   4304941702      3798012  dgemm
192       11   4305622992      3336981  dgemm
192        8   4305191384      3800928  dgemm
192       14   4305657333      3458721  dgemm
192       12   4306644220      3511053  dgemm
192        7   4306507384      3793986  dgemm
192       10   4306730196      3720078  dgemm
192        9   4306691932      3844644  dgemm
192        0   4306685458      3873936  dgemm
192        2   4306683004      3925938  dgemm
192        1   4307423953      3573600  dgemm
192       13   4307615207      3612042  dgemm
192       15   4307670262      3783222  dgemm
192        3   4307688649      3858054  dgemm
192        6   4308170185      3482133  dgemm
192       11   4308973431      3356466  dgemm
192        4   4308752233      3773937  dgemm
192        5   4309261663      3462966  dgemm
192        8   4309011266      3812616  dgemm
192       14   4309129515      3802338  dgemm
192       12   4310163433      3536829  dgemm
192       10   4310466117      3480252  dgemm
192        7   4310312869      3812307  dgemm
192        9   4310547685      3836319  dgemm
192        2   4310619370      3891960  dgemm
192        0   4310574463      4009218  dgemm
192        1   4311012442      3618351  dgemm
192       13   4311242678      3604617  dgemm
192        6   4311663757      3665709  dgemm
192       15   4311480376      3851082  dgemm
192        3   4311567715      3773325  dgemm
192       11   4312342731      3596616  dgemm
192        5   4312734955      3418431  dgemm
192        4   4312537606      3744105  dgemm
192        8   4312833314      3937635  dgemm
192       14   4312942260      3829293  dgemm
192       12   4313714713      3571884  dgemm
192       10   4313957481      3401199  dgemm
192        7   4314132667      3816276  dgemm
192        9   4314400288      3869865  dgemm
192        1   4314641098      3653673  dgemm
192        0   4314597052      3816285  dgemm
192       13   4314859877      3571209  dgemm
192        2   4314539752      3893883  dgemm
192        6   4315342942      3786912  dgemm
192        3   4315348660      3803130  dgemm
192       15   4315344949      3936705  dgemm
192        5   4316161945      3453606  dgemm
192       11   4315951254      3811632  dgemm
192        4   4316291206      3754755  dgemm
192       14   4316781228      3783225  dgemm
192       10   4317367980      3452928  dgemm
192       12   4317294937      3544695  dgemm
192        7   4317963892      3804840  dgemm
192        0   4318423333      3813357  dgemm
192        1   4318301554      4117059  dgemm
192        9   4318280902      4445655  dgemm
192       13   4318439942      4331025  dgemm
192        3   4319162659      3776088  dgemm
192        6   4319142301      3797361  dgemm
192        2   4318444288      4549029  dgemm
192       15   4319298385      3714864  dgemm
192        5   4319628805      3408552  dgemm
192       11   4319776617      3773838  dgemm
192        4   4320055339      3776490  dgemm
192       10   4320827829      3449088  dgemm
192       12   4320872167      3558447  dgemm
192       14   4320576426      3911724  dgemm
192        8   4321419902      3629490  dgemm
192        7   4321775371      3789408  dgemm
192        0   4322246377      3545793  dgemm
192        1   4322430781      3568662  dgemm
192       13   4322796389      3647613  dgemm
192        9   4322738410      3827898  dgemm
192        5   4323046750      3627780  dgemm
192        6   4322948431      3767445  dgemm
192        3   4322951092      3776742  dgemm
192       15   4323026797      3723468  dgemm
192        2   4323000574      3911478  dgemm
192       11   4323561411      3769221  dgemm
192        4   4323841912      3725331  dgemm
192       10   4324285227      3432798  dgemm
192       12   4324443331      3551289  dgemm
192       14   4324497348      3805755  dgemm
192        8   4325059550      3552666  dgemm
192        0   4325801104      3500187  dgemm
192        7   4325576503      3747006  dgemm
192        1   4326008425      3617316  dgemm
192       13   4326456785      3645174  dgemm
192        9   4326574438      3812034  dgemm
192       15   4326762223      3765645  dgemm
192        8   4328622512      2190531  dgemm
192        2   4326923425      3891078  dgemm
192       11   4327336863      3765525  dgemm
192        4   4327589407      3711012  dgemm
192       10   4327729506      3805293  dgemm
192       12   4328017279      3603096  dgemm
192       14   4328317644      3930696  dgemm
192        0   4329311809      3537147  dgemm
192        1   4329633772      3628896  dgemm
192        7   4329334555      3999519  dgemm
192       13   4330116386      3699354  dgemm
192        9   4330393963      3523167  dgemm
192       15   4330540813      3808305  dgemm
192        6   4331414926      3279186  dgemm
192       11   4331113506      3820416  dgemm
192        3   4331396128      3555891  dgemm
192        4   4331313733      3728340  dgemm
192        8   4330825499      4424682  dgemm
192        2   4330841965      4467291  dgemm
192       10   4331546013      3822042  dgemm
192       12   4331628823      4093161  dgemm
192        5   4331622121      4175178  dgemm
192       14   4332266232      3963258  dgemm
192        0   4332859597      3592191  dgemm
192        1   4333273696      3531693  dgemm
192        7   4333349428      3846642  dgemm
192       13   4333859225      3612885  dgemm
192        9   4333950274      3545115  dgemm
192       15   4334363728      3835782  dgemm
192        3   4334961502      3333084  dgemm
192        6   4334705335      3693552  dgemm
192        4   4335048853      3640566  dgemm
192       11   4334958816      3772605  dgemm
192        8   4335268193      3842775  dgemm
192       12   4335733417      3418695  dgemm
192       10   4335378051      3821913  dgemm
192        2   4335320959      3927537  dgemm
192        5   4335810409      3504882  dgemm
192       14   4336258902      3909507  dgemm
192        0   4336465150      3791751  dgemm
192        1   4336837897      3516687  dgemm
192        9   4337507257      3484362  dgemm
192        7   4337209426      3783879  dgemm
192       13   4337487485      3722646  dgemm
192        3   4338304399      3526590  dgemm
192        6   4338409687      3535923  dgemm
192       15   4338209794      3968847  dgemm
192        4   4338698428      3625062  dgemm
192       11   4338743493      3933426  dgemm
192        5   4339337470      3520269  dgemm
192        8   4339120688      3855816  dgemm
192       12   4339159699      3868944  dgemm
192       10   4339211811      3852609  dgemm
192        2   4339259173      3900951  dgemm
192        1   4340365741      3537738  dgemm
192        0   4340270332      3660564  dgemm
192       14   4340180478      3963945  dgemm
192       13   4341223985      3838491  dgemm
192        9   4341003229      4073895  dgemm
192        6   4341952288      3426624  dgemm
192        7   4341004957      4453413  dgemm
192        3   4341844315      3691482  dgemm
192        4   4342331971      3610968  dgemm
192       15   4342214644      3878538  dgemm
192        5   4342872490      3529920  dgemm
192       11   4342688331      3900168  dgemm
192        2   4343169154      3470190  dgemm
192       12   4343040970      3811311  dgemm
192       10   4343074920      3811494  dgemm
192        8   4342989608      3954393  dgemm
192        1   4343918032      3540279  dgemm
192        0   4343941192      3850329  dgemm
192       14   4344176886      3935016  dgemm
192        9   4345090696      3519771  dgemm
192       13   4345076639      3796596  dgemm
192        6   4345394638      3563751  dgemm
192        3   4345568158      3711918  dgemm
192        7   4345490284      3882990  dgemm
192        4   4345952182      3601893  dgemm
192        5   4346412694      3512112  dgemm
192       15   4346107921      3852543  dgemm
192       11   4346601540      3916806  dgemm
192        2   4346650684      3994578  dgemm
192       12   4346859556      3810864  dgemm
192       10   4346896095      3881019  dgemm
192        1   4347469318      3548877  dgemm
192        6   4348968490      2446749  dgemm
192        0   4347806035      3840828  dgemm
192        9   4348638916      3555774  dgemm
192       14   4348130892      4063839  dgemm
192       13   4348886777      3771252  dgemm
192        3   4349289796      3837417  dgemm
