"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "Std" "Nxp"
"222" "dtrsm" 224 "local" 9 "dtrsm" 20 11.3784562 0.828877284585355 50
"223" "dtrsm" 224 "local" 9 "dtrsm" 24 11.0315608 0.802967962671549 50
"224" "dtrsm" 224 "local" 9 "dtrsm" 28 11.2626166 0.823430233233205 50
"225" "dtrsm" 224 "local" 9 "dtrsm" 32 11.2415258 0.825762215425759 50
"226" "dtrsm" 224 "remote" 9 "dtrsm" 0 11.0977854 0.835755388540407 50
"227" "dtrsm" 224 "remote" 9 "dtrsm" 4 11.026478 0.835552567574053 50
"228" "dtrsm" 224 "remote" 9 "dtrsm" 8 11.0646792 0.83064590274945 50
"229" "dtrsm" 224 "remote" 9 "dtrsm" 12 11.2584024 0.84002739612895 50
"230" "dtrsm" 224 "remote" 9 "dtrsm" 16 11.2093414 0.85926041762078 50
"231" "dtrsm" 224 "remote" 9 "dtrsm" 20 11.2355946 0.853584417682904 50
"232" "dtrsm" 224 "remote" 9 "dtrsm" 24 11.1103356 0.821071806313615 50
"233" "dtrsm" 224 "remote" 9 "dtrsm" 28 11.1311234 0.799931112232032 50
"234" "dtrsm" 224 "remote" 9 "dtrsm" 32 11.082263 0.835171569493847 50
"235" "dtrsm" 256 "local" 9 "dtrsm" 0 11.4548766 0.71536049601271 50
"236" "dtrsm" 256 "local" 9 "dtrsm" 4 11.3889886 0.707678576675707 50
"237" "dtrsm" 256 "local" 9 "dtrsm" 8 11.3214136 0.69301696497113 50
"238" "dtrsm" 256 "local" 9 "dtrsm" 12 11.4797564 0.70572641437455 50
"239" "dtrsm" 256 "local" 9 "dtrsm" 16 11.5395576 0.71466977812522 50
"240" "dtrsm" 256 "local" 9 "dtrsm" 20 11.5648004 0.71331610544955 50
"241" "dtrsm" 256 "local" 9 "dtrsm" 24 11.3241754 0.698275053324071 50
"242" "dtrsm" 256 "local" 9 "dtrsm" 28 11.4090008 0.712381859386538 50
"243" "dtrsm" 256 "local" 9 "dtrsm" 32 11.4471636 0.715177440550588 50
"244" "dtrsm" 256 "remote" 9 "dtrsm" 0 11.355537 0.797289486566062 50
"245" "dtrsm" 256 "remote" 9 "dtrsm" 4 11.2725012 0.788971494111783 50
"246" "dtrsm" 256 "remote" 9 "dtrsm" 8 11.2829966 0.790666825447808 50
"247" "dtrsm" 256 "remote" 9 "dtrsm" 12 11.480816 0.797874434487134 50
"248" "dtrsm" 256 "remote" 9 "dtrsm" 16 11.4629014 0.801112787452834 50
"249" "dtrsm" 256 "remote" 9 "dtrsm" 20 11.5282058 0.782346036002834 50
"250" "dtrsm" 256 "remote" 9 "dtrsm" 24 11.3250736 0.779693264276539 50
"251" "dtrsm" 256 "remote" 9 "dtrsm" 28 11.3866184 0.791527958502582 50
"252" "dtrsm" 256 "remote" 9 "dtrsm" 32 11.4240414 0.782736928298704 50
"253" "dtrsm" 512 "local" 9 "dtrsm" 0 15.103306 0.398782372960081 50
"254" "dtrsm" 512 "local" 9 "dtrsm" 4 15.102348 0.395542316547284 50
"255" "dtrsm" 512 "local" 9 "dtrsm" 8 15.04639 0.393922202124392 50
"256" "dtrsm" 512 "local" 9 "dtrsm" 12 15.171382 0.392881992819259 50
"257" "dtrsm" 512 "local" 9 "dtrsm" 16 15.137594 0.392879448930377 50
"258" "dtrsm" 512 "local" 9 "dtrsm" 20 15.157862 0.394133622783141 50
"259" "dtrsm" 512 "local" 9 "dtrsm" 24 15.01795 0.393666324183208 50
"260" "dtrsm" 512 "local" 9 "dtrsm" 28 14.969792 0.437331469972801 50
"261" "dtrsm" 512 "local" 9 "dtrsm" 32 15.035362 0.391172581511704 50
"262" "dtrsm" 512 "remote" 9 "dtrsm" 0 14.924898 0.412175781051864 50
"263" "dtrsm" 512 "remote" 9 "dtrsm" 4 15.004438 0.420387913615848 50
"264" "dtrsm" 512 "remote" 9 "dtrsm" 8 14.912716 0.415893427459586 50
"265" "dtrsm" 512 "remote" 9 "dtrsm" 12 15.023862 0.396973154333167 50
"266" "dtrsm" 512 "remote" 9 "dtrsm" 16 15.035896 0.401373438491551 50
"267" "dtrsm" 512 "remote" 9 "dtrsm" 20 15.117608 0.397072448455504 50
"268" "dtrsm" 512 "remote" 9 "dtrsm" 24 14.854852 0.413828020692418 50
"269" "dtrsm" 512 "remote" 9 "dtrsm" 28 14.999606 0.417648206327981 50
"270" "dtrsm" 512 "remote" 9 "dtrsm" 32 14.978006 0.421106910856885 50
"271" "dtrsm" 224 "local" 10 "dtrsm" 0 11.1661808 0.901497110040621 50
"272" "dtrsm" 224 "local" 10 "dtrsm" 4 11.3134982 0.893694200335339 50
"273" "dtrsm" 224 "local" 10 "dtrsm" 8 11.3774836 0.892603078354997 50
"274" "dtrsm" 224 "local" 10 "dtrsm" 12 11.4545938 0.924599275430217 50
"275" "dtrsm" 224 "local" 10 "dtrsm" 16 11.4552284 0.894337531087493 50
"276" "dtrsm" 224 "local" 10 "dtrsm" 20 11.4202384 0.918264029843002 50
"277" "dtrsm" 224 "local" 10 "dtrsm" 24 11.1912398 0.90960782366659 50
"278" "dtrsm" 224 "local" 10 "dtrsm" 28 11.3216806 0.898870451541675 50
"279" "dtrsm" 224 "local" 10 "dtrsm" 32 11.3186856 0.903915028470337 50
"280" "dtrsm" 224 "local" 10 "dtrsm" 36 11.5059272 0.908791932458803 50
"281" "dtrsm" 224 "remote" 10 "dtrsm" 0 11.0058896 0.846609705959202 50
"282" "dtrsm" 224 "remote" 10 "dtrsm" 4 10.9707308 0.825064719046738 50
"283" "dtrsm" 224 "remote" 10 "dtrsm" 8 11.018006 0.850896524419619 50
"284" "dtrsm" 224 "remote" 10 "dtrsm" 12 11.1608454 0.849236310636149 50
"285" "dtrsm" 224 "remote" 10 "dtrsm" 16 11.1469202 0.866254197854163 50
"286" "dtrsm" 224 "remote" 10 "dtrsm" 20 11.1565564 0.857855757217294 50
"287" "dtrsm" 224 "remote" 10 "dtrsm" 24 11.0013188 0.84667831423419 50
"288" "dtrsm" 224 "remote" 10 "dtrsm" 28 10.9958056 0.819153168763041 50
"289" "dtrsm" 224 "remote" 10 "dtrsm" 32 10.9948664 0.841756853859491 50
"290" "dtrsm" 224 "remote" 10 "dtrsm" 36 11.1694904 0.904200294473723 50
"291" "dtrsm" 256 "local" 10 "dtrsm" 0 11.181932 0.697132538401386 50
"292" "dtrsm" 256 "local" 10 "dtrsm" 4 11.2351614 0.708287216652616 50
"293" "dtrsm" 256 "local" 10 "dtrsm" 8 11.2429438 0.684746155977587 50
"294" "dtrsm" 256 "local" 10 "dtrsm" 12 11.364077 0.703320371248598 50
"295" "dtrsm" 256 "local" 10 "dtrsm" 16 11.4190548 0.711647866623914 50
"296" "dtrsm" 256 "local" 10 "dtrsm" 20 11.3752294 0.706360481157071 50
"297" "dtrsm" 256 "local" 10 "dtrsm" 24 11.1267522 0.682770436662848 50
"298" "dtrsm" 256 "local" 10 "dtrsm" 28 11.2150266 0.698262903203546 50
"299" "dtrsm" 256 "local" 10 "dtrsm" 32 11.2382414 0.700345128230914 50
"300" "dtrsm" 256 "local" 10 "dtrsm" 36 11.4543622 0.714754719290557 50
"301" "dtrsm" 256 "remote" 10 "dtrsm" 0 10.9533302 0.794221404956953 50
"302" "dtrsm" 256 "remote" 10 "dtrsm" 4 10.960943 0.78714519976382 50
"303" "dtrsm" 256 "remote" 10 "dtrsm" 8 10.930798 0.789516065026351 50
"304" "dtrsm" 256 "remote" 10 "dtrsm" 12 11.172372 0.794141825363604 50
